id,isDefault
891328,0.16067943
891329,0.24308707
891330,0.25133315
891331,0.1357769
891332,0.19766751
891333,0.23311567
891334,0.11832732
891335,0.20263343
891336,0.11037141
891337,0.074011184
891338,0.12801938
891339,0.24086519
891340,0.15881708
891341,0.091993816
891342,0.08641158
891343,0.41431248
891344,0.28133217
891345,0.54493123
891346,0.13882639
891347,0.17715664
891348,0.2629161
891349,0.3339678
891350,0.098817974
891351,0.18048692
891352,0.16690561
891353,0.2966979
891354,0.105086006
891355,0.19893861
891356,0.14345306
891357,0.27992922
891358,0.08629037
891359,0.4286038
891360,0.07875379
891361,0.07520314
891362,0.033567168
891363,0.42506894
891364,0.1901243
891365,0.17791335
891366,0.12291391
891367,0.11936268
891368,0.29082146
891369,0.029652847
891370,0.34427807
891371,0.2401886
891372,0.15403882
891373,0.38802516
891374,0.36131075
891375,0.05534152
891376,0.18130994
891377,0.22579958
891378,0.28481674
891379,0.097051755
891380,0.09929668
891381,0.2713183
891382,0.04274183
891383,0.097836696
891384,0.23048018
891385,0.4142507
891386,0.45774564
891387,0.1280784
891388,0.044057954
891389,0.15417251
891390,0.28026992
891391,0.17937113
891392,0.21598127
891393,0.12909777
891394,0.06373386
891395,0.04365786
891396,0.16987886
891397,0.45955366
891398,0.13662915
891399,0.2887631
891400,0.13882886
891401,0.060213834
891402,0.22197692
891403,0.16551429
891404,0.21992968
891405,0.21012111
891406,0.09188476
891407,0.16775805
891408,0.2165167
891409,0.26316673
891410,0.21205512
891411,0.1064353
891412,0.11673475
891413,0.20778447
891414,0.09792827
891415,0.15580252
891416,0.036248714
891417,0.11222247
891418,0.092983685
891419,0.10600874
891420,0.20505662
891421,0.3245141
891422,0.12859607
891423,0.10246807
891424,0.1849386
891425,0.113592595
891426,0.28350487
891427,0.11056479
891428,0.2749012
891429,0.13579515
891430,0.4326876
891431,0.2988315
891432,0.42585048
891433,0.0935979
891434,0.47230563
891435,0.27797568
891436,0.35540748
891437,0.3056126
891438,0.15746306
891439,0.113873415
891440,0.24340108
891441,0.064611174
891442,0.12854196
891443,0.25710523
891444,0.1535352
891445,0.267751
891446,0.25465524
891447,0.3522029
891448,0.2374576
891449,0.26174298
891450,0.1457989
891451,0.16852863
891452,0.5141432
891453,0.28156856
891454,0.20917207
891455,0.31128708
891456,0.3957738
891457,0.025064101
891458,0.18770418
891459,0.33252802
891460,0.33593363
891461,0.13561246
891462,0.29271868
891463,0.1825784
891464,0.24970661
891465,0.10246062
891466,0.28137463
891467,0.20874628
891468,0.053333253
891469,0.3737509
891470,0.63397735
891471,0.16185084
891472,0.27785656
891473,0.14903603
891474,0.44928658
891475,0.11085581
891476,0.15806553
891477,0.11946616
891478,0.14636047
891479,0.34308472
891480,0.18459532
891481,0.26356313
891482,0.1894632
891483,0.52129966
891484,0.14974128
891485,0.12248967
891486,0.21597975
891487,0.23312272
891488,0.13025148
891489,0.28297636
891490,0.13279818
891491,0.30599618
891492,0.40590608
891493,0.50341105
891494,0.39427602
891495,0.12133145
891496,0.3197555
891497,0.06442498
891498,0.2513628
891499,0.21622665
891500,0.08728573
891501,0.29732066
891502,0.12162537
891503,0.21321708
891504,0.3094457
891505,0.04318582
891506,0.044759728
891507,0.045871586
891508,0.11915612
891509,0.18728669
891510,0.12548397
891511,0.0447601
891512,0.19681317
891513,0.27203456
891514,0.23070507
891515,0.062310703
891516,0.28527525
891517,0.033290442
891518,0.25132716
891519,0.22815019
891520,0.18244481
891521,0.0877528
891522,0.08037944
891523,0.35590613
891524,0.32149103
891525,0.091097735
891526,0.14727297
891527,0.11095606
891528,0.078729786
891529,0.3494003
891530,0.085385606
891531,0.23856941
891532,0.26879427
891533,0.12225139
891534,0.12858123
891535,0.08994741
891536,0.20048028
891537,0.18363833
891538,0.24526022
891539,0.27388024
891540,0.046773415
891541,0.0721257
891542,0.4103464
891543,0.27214807
891544,0.110212
891545,0.1119827
891546,0.41613477
891547,0.12289209
891548,0.17090763
891549,0.1885592
891550,0.15149443
891551,0.097654685
891552,0.085244074
891553,0.304642
891554,0.07543465
891555,0.10640603
891556,0.44277617
891557,0.10332748
891558,0.17470531
891559,0.03303799
891560,0.108813606
891561,0.21067728
891562,0.39706373
891563,0.12536673
891564,0.13595617
891565,0.12587859
891566,0.10395561
891567,0.06156778
891568,0.10333977
891569,0.3136381
891570,0.26542053
891571,0.3013004
891572,0.05912763
891573,0.0788508
891574,0.13322961
891575,0.115860626
891576,0.27251667
891577,0.114722595
891578,0.11285024
891579,0.10163189
891580,0.17546773
891581,0.20126966
891582,0.30368754
891583,0.6945575
891584,0.030752381
891585,0.118204705
891586,0.22617802
891587,0.21050894
891588,0.055668153
891589,0.08025335
891590,0.21350856
891591,0.110407576
891592,0.23162134
891593,0.068381116
891594,0.2628424
891595,0.13286106
891596,0.18451087
891597,0.34127134
891598,0.14535464
891599,0.41260636
891600,0.1364654
891601,0.104086466
891602,0.29594168
891603,0.14664757
891604,0.42196184
891605,0.21485521
891606,0.271665
891607,0.2590849
891608,0.4539909
891609,0.30676875
891610,0.44067582
891611,0.37696728
891612,0.14674462
891613,0.03859043
891614,0.39594254
891615,0.37790704
891616,0.47468787
891617,0.3266047
891618,0.1262907
891619,0.3249511
891620,0.28444305
891621,0.31955293
891622,0.10444572
891623,0.10755024
891624,0.35917887
891625,0.20580015
891626,0.16686703
891627,0.52574044
891628,0.2737349
891629,0.33844078
891630,0.043270275
891631,0.19161353
891632,0.4313789
891633,0.43424237
891634,0.15979898
891635,0.122199394
891636,0.109796576
891637,0.08784185
891638,0.3143305
891639,0.26845366
891640,0.2898844
891641,0.2370149
891642,0.17567725
891643,0.08738812
891644,0.375934
891645,0.30810556
891646,0.11605387
891647,0.12053923
891648,0.31889892
891649,0.18583514
891650,0.27783662
891651,0.15166005
891652,0.23413515
891653,0.22415763
891654,0.141905
891655,0.0781437
891656,0.07426521
891657,0.28859657
891658,0.2590013
891659,0.3476757
891660,0.12497675
891661,0.10382469
891662,0.26442134
891663,0.20460096
891664,0.10404301
891665,0.15429981
891666,0.1835131
891667,0.103857905
891668,0.3023692
891669,0.093072854
891670,0.12802117
891671,0.2934336
891672,0.29980856
891673,0.41695374
891674,0.18821205
891675,0.22558355
891676,0.2650471
891677,0.24194016
891678,0.20150954
891679,0.52688783
891680,0.146328
891681,0.09217118
891682,0.10917434
891683,0.07472323
891684,0.15197216
891685,0.1579257
891686,0.19304582
891687,0.2699916
891688,0.11931758
891689,0.19761077
891690,0.5173562
891691,0.21814299
891692,0.277032
891693,0.13006186
891694,0.28320807
891695,0.02029351
891696,0.35198784
891697,0.31561482
891698,0.12921649
891699,0.33287114
891700,0.04984867
891701,0.012739778
891702,0.4044737
891703,0.026196696
891704,0.07389552
891705,0.37821773
891706,0.08609164
891707,0.43870333
891708,0.31534058
891709,0.08731464
891710,0.16279866
891711,0.35870653
891712,0.18253565
891713,0.029065637
891714,0.14455678
891715,0.20228449
891716,0.40734425
891717,0.12729067
891718,0.10828274
891719,0.19705382
891720,0.09486695
891721,0.14798275
891722,0.10705905
891723,0.19003542
891724,0.30387375
891725,0.49546167
891726,0.11270327
891727,0.22529466
891728,0.12715091
891729,0.31101006
891730,0.17241064
891731,0.05175548
891732,0.16997963
891733,0.3468523
891734,0.2515696
891735,0.17198092
891736,0.121850334
891737,0.43243146
891738,0.13696977
891739,0.14921567
891740,0.11829795
891741,0.08106604
891742,0.059212018
891743,0.03283369
891744,0.0663421
891745,0.715512
891746,0.11156736
891747,0.29264387
891748,0.404827
891749,0.024403716
891750,0.12288163
891751,0.11426322
891752,0.2507218
891753,0.18191224
891754,0.12939553
891755,0.22171757
891756,0.24801496
891757,0.28369862
891758,0.08864419
891759,0.29858688
891760,0.3214261
891761,0.0959814
891762,0.25824326
891763,0.022683583
891764,0.02221961
891765,0.115300834
891766,0.24555969
891767,0.12131814
891768,0.33739096
891769,0.2524804
891770,0.03241046
891771,0.15703228
891772,0.056508068
891773,0.11641178
891774,0.104203306
891775,0.026592689
891776,0.3218167
891777,0.10769775
891778,0.20824526
891779,0.2260764
891780,0.12097708
891781,0.081076674
891782,0.17412917
891783,0.119235575
891784,0.14267835
891785,0.12630083
891786,0.0811521
891787,0.20024168
891788,0.10506583
891789,0.11559794
891790,0.2010503
891791,0.25329462
891792,0.03149106
891793,0.12597235
891794,0.3219258
891795,0.09034784
891796,0.10462939
891797,0.3800199
891798,0.24812594
891799,0.084767886
891800,0.023563739
891801,0.24986799
891802,0.18551156
891803,0.084127754
891804,0.1005363
891805,0.15424585
891806,0.06925394
891807,0.46606785
891808,0.17670017
891809,0.15566786
891810,0.1769653
891811,0.098071344
891812,0.08717278
891813,0.22153848
891814,0.08525811
891815,0.30440563
891816,0.11304119
891817,0.06864838
891818,0.3727479
891819,0.2347057
891820,0.092846796
891821,0.2330098
891822,0.17767444
891823,0.36017832
891824,0.2699629
891825,0.11660038
891826,0.17700882
891827,0.13242379
891828,0.21196258
891829,0.040650155
891830,0.1646305
891831,0.26741752
891832,0.28507274
891833,0.10148629
891834,0.52904314
891835,0.16902223
891836,0.64487314
891837,0.15237595
891838,0.18661746
891839,0.08202361
891840,0.48281926
891841,0.23440818
891842,0.21514358
891843,0.29795218
891844,0.20031251
891845,0.1743285
891846,0.0753236
891847,0.058033507
891848,0.16086645
891849,0.039666742
891850,0.29193816
891851,0.30427775
891852,0.31428173
891853,0.2653399
891854,0.17478824
891855,0.105204545
891856,0.26467273
891857,0.06423724
891858,0.22314397
891859,0.12800197
891860,0.14076802
891861,0.30762687
891862,0.08088664
891863,0.23092021
891864,0.16202103
891865,0.029784603
891866,0.07723097
891867,0.090563424
891868,0.2913405
891869,0.031670537
891870,0.35399613
891871,0.061671916
891872,0.025278546
891873,0.20023006
891874,0.26147744
891875,0.097617485
891876,0.12792337
891877,0.3754257
891878,0.23359782
891879,0.079996854
891880,0.10367017
891881,0.10955134
891882,0.26936728
891883,0.22212248
891884,0.08464209
891885,0.096282214
891886,0.20005746
891887,0.2077244
891888,0.18410815
891889,0.10483551
891890,0.48924476
891891,0.087740295
891892,0.14620294
891893,0.07030548
891894,0.061266284
891895,0.19791894
891896,0.14347841
891897,0.35697827
891898,0.10547834
891899,0.23120047
891900,0.1277582
891901,0.046322025
891902,0.07014891
891903,0.05741044
891904,0.37414458
891905,0.2147007
891906,0.13281944
891907,0.34766382
891908,0.3289272
891909,0.22516249
891910,0.48124987
891911,0.09647445
891912,0.073062316
891913,0.28300783
891914,0.03459113
891915,0.17799953
891916,0.17295709
891917,0.2900744
891918,0.5584929
891919,0.35776204
891920,0.060738254
891921,0.24670382
891922,0.10114234
891923,0.13849798
891924,0.0491526
891925,0.2505568
891926,0.0857857
891927,0.08262061
891928,0.111000046
891929,0.19736707
891930,0.15998723
891931,0.05383116
891932,0.15114039
891933,0.21154869
891934,0.28054076
891935,0.101904005
891936,0.26344433
891937,0.3790305
891938,0.26189223
891939,0.086771674
891940,0.30220842
891941,0.09500094
891942,0.3191086
891943,0.1742357
891944,0.3488005
891945,0.18480526
891946,0.05491109
891947,0.085780226
891948,0.14887887
891949,0.19313344
891950,0.142201
891951,0.12396939
891952,0.12482233
891953,0.11578555
891954,0.18287164
891955,0.08730142
891956,0.32303882
891957,0.10210776
891958,0.076471895
891959,0.15551876
891960,0.19288965
891961,0.18217435
891962,0.34487528
891963,0.16305606
891964,0.1493848
891965,0.09777444
891966,0.24463926
891967,0.12701863
891968,0.04263885
891969,0.31161943
891970,0.10662934
891971,0.0617532
891972,0.27225798
891973,0.057427
891974,0.24086319
891975,0.30170462
891976,0.052879523
891977,0.07686726
891978,0.31937832
891979,0.10900799
891980,0.11126372
891981,0.108308904
891982,0.0792362
891983,0.1853096
891984,0.13947105
891985,0.1059995
891986,0.09985894
891987,0.15938617
891988,0.06292128
891989,0.28314224
891990,0.21528174
891991,0.2138234
891992,0.4126164
891993,0.33281633
891994,0.07713964
891995,0.1533902
891996,0.111106426
891997,0.16813469
891998,0.30648544
891999,0.18891089
892000,0.08509572
892001,0.20069577
892002,0.08485159
892003,0.07421283
892004,0.31132624
892005,0.12196806
892006,0.15548189
892007,0.049629085
892008,0.13180403
892009,0.040022116
892010,0.1738515
892011,0.21605928
892012,0.20561817
892013,0.29025203
892014,0.20740081
892015,0.12753125
892016,0.16549505
892017,0.25623992
892018,0.10817863
892019,0.10134927
892020,0.26266092
892021,0.23837736
892022,0.06469937
892023,0.11540718
892024,0.2436428
892025,0.2883473
892026,0.2619427
892027,0.15627472
892028,0.035502482
892029,0.23156007
892030,0.028067492
892031,0.08322841
892032,0.22040507
892033,0.057931032
892034,0.08953391
892035,0.30016235
892036,0.22127365
892037,0.026375493
892038,0.2047872
892039,0.27646735
892040,0.016221011
892041,0.1031846
892042,0.08796559
892043,0.26337075
892044,0.1727638
892045,0.13290901
892046,0.020760885
892047,0.08187298
892048,0.15168692
892049,0.19259478
892050,0.18536986
892051,0.20712657
892052,0.18852815
892053,0.27571526
892054,0.14776915
892055,0.1080873
892056,0.0422
892057,0.3069621
892058,0.11177481
892059,0.071502954
892060,0.106865145
892061,0.037531342
892062,0.44573227
892063,0.20395412
892064,0.2752426
892065,0.05006066
892066,0.14174823
892067,0.21826217
892068,0.18833207
892069,0.17054315
892070,0.1599103
892071,0.07241865
892072,0.5751126
892073,0.041143116
892074,0.4572829
892075,0.19185148
892076,0.19692072
892077,0.09913139
892078,0.13367023
892079,0.31337735
892080,0.3334144
892081,0.32483783
892082,0.20335807
892083,0.1993182
892084,0.20218027
892085,0.17877819
892086,0.14729556
892087,0.18395269
892088,0.124544024
892089,0.247428
892090,0.36043274
892091,0.16927764
892092,0.089488514
892093,0.103011675
892094,0.2825703
892095,0.20023988
892096,0.17469218
892097,0.2731485
892098,0.03293353
892099,0.22601132
892100,0.16550234
892101,0.057435207
892102,0.08868312
892103,0.27634874
892104,0.40194762
892105,0.32922342
892106,0.046695795
892107,0.38737503
892108,0.17010601
892109,0.032153424
892110,0.043717694
892111,0.34977278
892112,0.22054103
892113,0.13516372
892114,0.29569653
892115,0.383251
892116,0.01609712
892117,0.5228249
892118,0.1868896
892119,0.09193995
892120,0.05518531
892121,0.11029371
892122,0.37429997
892123,0.17919089
892124,0.46550176
892125,0.19148946
892126,0.62737787
892127,0.49387866
892128,0.042549808
892129,0.1411796
892130,0.3279286
892131,0.044307314
892132,0.14146183
892133,0.24637061
892134,0.15944394
892135,0.34012854
892136,0.09003094
892137,0.16320051
892138,0.36181304
892139,0.14982441
892140,0.1727917
892141,0.395008
892142,0.13994214
892143,0.08209624
892144,0.14725779
892145,0.40769902
892146,0.11145699
892147,0.07648678
892148,0.101726614
892149,0.13685781
892150,0.090524964
892151,0.27237633
892152,0.19863063
892153,0.07016756
892154,0.39019454
892155,0.3238475
892156,0.042218577
892157,0.5467428
892158,0.12095851
892159,0.23670213
892160,0.24475735
892161,0.11770252
892162,0.26469907
892163,0.17806013
892164,0.19014026
892165,0.19966401
892166,0.069953725
892167,0.18212062
892168,0.054881226
892169,0.13450152
892170,0.09136737
892171,0.42083693
892172,0.111986764
892173,0.21034634
892174,0.14694011
892175,0.33351076
892176,0.06108501
892177,0.09505627
892178,0.10552687
892179,0.08110187
892180,0.18408255
892181,0.1547434
892182,0.15193594
892183,0.42689508
892184,0.1899495
892185,0.32915866
892186,0.08046464
892187,0.2504576
892188,0.4654597
892189,0.22131036
892190,0.25291482
892191,0.30006805
892192,0.07394019
892193,0.162517
892194,0.22353141
892195,0.17237628
892196,0.12474369
892197,0.20752211
892198,0.15182474
892199,0.38423705
892200,0.13216394
892201,0.03300706
892202,0.2929966
892203,0.12919262
892204,0.34991696
892205,0.09326438
892206,0.1081359
892207,0.31017143
892208,0.1934367
892209,0.1607572
892210,0.10884714
892211,0.2443388
892212,0.3299188
892213,0.3448575
892214,0.25164077
892215,0.16306636
892216,0.30866906
892217,0.096293725
892218,0.10329273
892219,0.05434461
892220,0.053641587
892221,0.16893166
892222,0.14894843
892223,0.22329114
892224,0.096222155
892225,0.19666868
892226,0.1091667
892227,0.2559241
892228,0.08099586
892229,0.3255078
892230,0.08236971
892231,0.34738627
892232,0.25892147
892233,0.18961187
892234,0.028942203
892235,0.041607846
892236,0.056128606
892237,0.3684025
892238,0.12817529
892239,0.025678199
892240,0.32721794
892241,0.18108952
892242,0.18112195
892243,0.2021492
892244,0.027053326
892245,0.37549615
892246,0.21751846
892247,0.20862731
892248,0.098716274
892249,0.28372768
892250,0.09595657
892251,0.25233567
892252,0.23832096
892253,0.41091526
892254,0.12732449
892255,0.12244295
892256,0.04611056
892257,0.065491326
892258,0.13772452
892259,0.59057695
892260,0.26037598
892261,0.06891409
892262,0.3195691
892263,0.1584344
892264,0.12470104
892265,0.34539524
892266,0.18382859
892267,0.07644595
892268,0.30752134
892269,0.16862011
892270,0.1915008
892271,0.10357171
892272,0.16298842
892273,0.11905694
892274,0.21562013
892275,0.0633227
892276,0.21254583
892277,0.18789004
892278,0.14359967
892279,0.35227722
892280,0.21354952
892281,0.12083398
892282,0.39801103
892283,0.23910214
892284,0.44124573
892285,0.083681464
892286,0.055320553
892287,0.072039574
892288,0.1465469
892289,0.27265128
892290,0.3158368
892291,0.3124936
892292,0.21097852
892293,0.7763692
892294,0.1687443
892295,0.45898488
892296,0.13720717
892297,0.15410365
892298,0.18854153
892299,0.07036881
892300,0.08514955
892301,0.18922715
892302,0.12195481
892303,0.6177383
892304,0.13806349
892305,0.23953637
892306,0.11922026
892307,0.112597436
892308,0.2651125
892309,0.44197232
892310,0.24027579
892311,0.086496584
892312,0.050401423
892313,0.35613713
892314,0.44560498
892315,0.06622079
892316,0.12507652
892317,0.057673603
892318,0.18241818
892319,0.1648999
892320,0.23128024
892321,0.05156366
892322,0.12426012
892323,0.21813793
892324,0.19477117
892325,0.08722828
892326,0.15415676
892327,0.10857515
892328,0.4479536
892329,0.1443311
892330,0.50565684
892331,0.01668576
892332,0.2787204
892333,0.13387005
892334,0.2744906
892335,0.49104762
892336,0.119739525
892337,0.49049488
892338,0.27159706
892339,0.38578245
892340,0.46821597
892341,0.09135807
892342,0.08610169
892343,0.12095262
892344,0.3976052
892345,0.19753194
892346,0.3490691
892347,0.24552779
892348,0.09033498
892349,0.3196532
892350,0.19618894
892351,0.29159972
892352,0.21924664
892353,0.19541936
892354,0.0917603
892355,0.28024426
892356,0.37166905
892357,0.45553938
892358,0.32628408
892359,0.054372065
892360,0.20411712
892361,0.19373758
892362,0.1134515
892363,0.24361172
892364,0.37686598
892365,0.31759918
892366,0.3798869
892367,0.12449612
892368,0.09424704
892369,0.08522867
892370,0.08098951
892371,0.04083974
892372,0.09682734
892373,0.06973731
892374,0.22347423
892375,0.21972214
892376,0.07397048
892377,0.12902829
892378,0.33344224
892379,0.085537456
892380,0.044483997
892381,0.3279389
892382,0.08313564
892383,0.20468119
892384,0.02283123
892385,0.23740226
892386,0.11492584
892387,0.10785537
892388,0.2934526
892389,0.110227965
892390,0.07794631
892391,0.17338379
892392,0.41081467
892393,0.06790608
892394,0.23413908
892395,0.042806305
892396,0.07778067
892397,0.7164636
892398,0.13512713
892399,0.40220323
892400,0.14943005
892401,0.10366273
892402,0.19401643
892403,0.42806205
892404,0.06637369
892405,0.4369618
892406,0.42409086
892407,0.0600888
892408,0.21069467
892409,0.17685552
892410,0.15329036
892411,0.26010746
892412,0.29573837
892413,0.12076373
892414,0.05046178
892415,0.31334567
892416,0.2430369
892417,0.29201108
892418,0.2212841
892419,0.17162552
892420,0.23064144
892421,0.19684044
892422,0.14776748
892423,0.10307037
892424,0.06297303
892425,0.12947635
892426,0.3247081
892427,0.068513766
892428,0.04833458
892429,0.1974643
892430,0.17337391
892431,0.073567174
892432,0.10005524
892433,0.4276404
892434,0.10975694
892435,0.20075493
892436,0.30328324
892437,0.39133254
892438,0.0575445
892439,0.3388588
892440,0.271429
892441,0.4148232
892442,0.09844498
892443,0.4403096
892444,0.29271924
892445,0.08879074
892446,0.3537824
892447,0.31772828
892448,0.15239018
892449,0.10842478
892450,0.20383981
892451,0.16434027
892452,0.0668187
892453,0.16166344
892454,0.08118304
892455,0.32137895
892456,0.08184728
892457,0.11071188
892458,0.13473335
892459,0.19269505
892460,0.10898662
892461,0.16602713
892462,0.30601117
892463,0.4148132
892464,0.0415266
892465,0.06329625
892466,0.16557528
892467,0.0904373
892468,0.14701246
892469,0.15279742
892470,0.25597534
892471,0.44356692
892472,0.17717904
892473,0.12103431
892474,0.107576765
892475,0.18069297
892476,0.23400794
892477,0.16596195
892478,0.41014478
892479,0.35357994
892480,0.14268611
892481,0.12202424
892482,0.20233124
892483,0.22364554
892484,0.1615806
892485,0.43308854
892486,0.21909642
892487,0.12660836
892488,0.2503332
892489,0.17999618
892490,0.2359231
892491,0.19865441
892492,0.22518669
892493,0.36460504
892494,0.21278271
892495,0.26558653
892496,0.18433075
892497,0.38468847
892498,0.11368928
892499,0.16211493
892500,0.111661494
892501,0.23065346
892502,0.12265943
892503,0.05696541
892504,0.10896002
892505,0.26596105
892506,0.17752528
892507,0.15637742
892508,0.21516477
892509,0.46352547
892510,0.11854875
892511,0.11165764
892512,0.044275615
892513,0.43577963
892514,0.11089094
892515,0.22493476
892516,0.15724166
892517,0.20000099
892518,0.08373764
892519,0.04962435
892520,0.59235334
892521,0.03938422
892522,0.19250816
892523,0.5165852
892524,0.4840127
892525,0.13722345
892526,0.1914857
892527,0.27761465
892528,0.23655795
892529,0.08560495
892530,0.03016933
892531,0.06018219
892532,0.24701646
892533,0.12023733
892534,0.16377112
892535,0.16158694
892536,0.34259906
892537,0.066080935
892538,0.23580426
892539,0.16310222
892540,0.21349578
892541,0.13214874
892542,0.052330054
892543,0.12412812
892544,0.121502735
892545,0.046104662
892546,0.19693847
892547,0.16923438
892548,0.11990639
892549,0.09556034
892550,0.051393583
892551,0.15826021
892552,0.09014504
892553,0.06257875
892554,0.079549804
892555,0.36504465
892556,0.28685272
892557,0.29783887
892558,0.07160526
892559,0.13855493
892560,0.28883097
892561,0.027660014
892562,0.12678617
892563,0.2992167
892564,0.3127362
892565,0.25022984
892566,0.1299581
892567,0.09180706
892568,0.18371888
892569,0.124268234
892570,0.1669442
892571,0.43425995
892572,0.19526915
892573,0.13448
892574,0.23719513
892575,0.31036627
892576,0.15495758
892577,0.12734118
892578,0.41591054
892579,0.032470267
892580,0.062390476
892581,0.060636517
892582,0.021256834
892583,0.13400367
892584,0.050180286
892585,0.09837167
892586,0.14447083
892587,0.15883785
892588,0.12647596
892589,0.20411627
892590,0.15665784
892591,0.13737394
892592,0.15712866
892593,0.1402774
892594,0.15821053
892595,0.13491897
892596,0.23811288
892597,0.22422239
892598,0.12409834
892599,0.027993415
892600,0.40394506
892601,0.12696323
892602,0.35923198
892603,0.22945493
892604,0.07879582
892605,0.27971607
892606,0.18285982
892607,0.15006164
892608,0.07396199
892609,0.121683314
892610,0.12543914
892611,0.043687254
892612,0.19026494
892613,0.060061045
892614,0.25607967
892615,0.24090277
892616,0.17733991
892617,0.29459283
892618,0.03859656
892619,0.24901333
892620,0.12273745
892621,0.06609505
892622,0.1283561
892623,0.09130586
892624,0.06549667
892625,0.5665305
892626,0.08274756
892627,0.5945921
892628,0.21067332
892629,0.11109195
892630,0.1507366
892631,0.054561988
892632,0.121104315
892633,0.07384723
892634,0.5446221
892635,0.3858178
892636,0.25568268
892637,0.10919334
892638,0.16526897
892639,0.13963331
892640,0.086049475
892641,0.026895177
892642,0.2507036
892643,0.2074355
892644,0.061294526
892645,0.21742566
892646,0.08643537
892647,0.11075698
892648,0.21750885
892649,0.12466449
892650,0.23005301
892651,0.24897319
892652,0.29792526
892653,0.5118467
892654,0.12625937
892655,0.47296268
892656,0.5434832
892657,0.12027732
892658,0.43587875
892659,0.13942252
892660,0.19144948
892661,0.051123373
892662,0.104188025
892663,0.21601507
892664,0.17735305
892665,0.26044786
892666,0.022092413
892667,0.29310697
892668,0.10278567
892669,0.30744895
892670,0.07270816
892671,0.14911315
892672,0.0963775
892673,0.0814038
892674,0.14754483
892675,0.17666268
892676,0.45083824
892677,0.17638028
892678,0.15166357
892679,0.29805207
892680,0.09723779
892681,0.0496183
892682,0.08963901
892683,0.3394018
892684,0.10720879
892685,0.3103767
892686,0.07749471
892687,0.18783954
892688,0.02593022
892689,0.117156506
892690,0.07899902
892691,0.3560845
892692,0.17633833
892693,0.4233489
892694,0.059997965
892695,0.13831282
892696,0.03847209
892697,0.08535938
892698,0.20340793
892699,0.23223987
892700,0.22186072
892701,0.019500664
892702,0.223606
892703,0.53866297
892704,0.067461506
892705,0.064752735
892706,0.20693228
892707,0.02680815
892708,0.08250215
892709,0.037829105
892710,0.46445844
892711,0.3009759
892712,0.1282811
892713,0.14214155
892714,0.4308253
892715,0.22188859
892716,0.37037838
892717,0.12892015
892718,0.29290527
892719,0.11451112
892720,0.27537996
892721,0.060850553
892722,0.06640589
892723,0.26378524
892724,0.37281057
892725,0.08754348
892726,0.12813437
892727,0.106053986
892728,0.3992636
892729,0.14578274
892730,0.3554507
892731,0.5832984
892732,0.20793544
892733,0.2043774
892734,0.28849575
892735,0.26770014
892736,0.26040816
892737,0.05912095
892738,0.20989653
892739,0.31206408
892740,0.1961595
892741,0.55810714
892742,0.22110535
892743,0.2356537
892744,0.3550601
892745,0.20618741
892746,0.4416462
892747,0.040366203
892748,0.07920175
892749,0.16793615
892750,0.25827688
892751,0.27802628
892752,0.42109033
892753,0.1628449
892754,0.49912772
892755,0.1065711
892756,0.44904184
892757,0.18722434
892758,0.061209884
892759,0.10839544
892760,0.075664625
892761,0.34072012
892762,0.19957244
892763,0.094902106
892764,0.35117522
892765,0.2687985
892766,0.16910568
892767,0.06476301
892768,0.36523512
892769,0.1839658
892770,0.14038487
892771,0.23663907
892772,0.20229611
892773,0.1596342
892774,0.2611492
892775,0.07108296
892776,0.11461829
892777,0.15706249
892778,0.3081709
892779,0.045542013
892780,0.03506864
892781,0.060723763
892782,0.17723542
892783,0.030713642
892784,0.25746942
892785,0.42995492
892786,0.09095231
892787,0.12871882
892788,0.17069858
892789,0.15973507
892790,0.30512694
892791,0.2832
892792,0.06359209
892793,0.45521232
892794,0.360787
892795,0.33628765
892796,0.1525288
892797,0.11402661
892798,0.221008
892799,0.1005103
892800,0.073278345
892801,0.18201555
892802,0.0860862
892803,0.2895474
892804,0.35962024
892805,0.20976244
892806,0.037083846
892807,0.4050235
892808,0.18015413
892809,0.100463144
892810,0.28951797
892811,0.19657797
892812,0.15718652
892813,0.31461516
892814,0.26114845
892815,0.10215968
892816,0.16821492
892817,0.06434801
892818,0.14242132
892819,0.30309036
892820,0.11989593
892821,0.31158185
892822,0.19551831
892823,0.0712657
892824,0.40344742
892825,0.2015027
892826,0.26209155
892827,0.03232966
892828,0.052932627
892829,0.16885722
892830,0.08745157
892831,0.07396419
892832,0.08514218
892833,0.19508469
892834,0.16132864
892835,0.16269447
892836,0.33612406
892837,0.55810726
892838,0.11655322
892839,0.15240225
892840,0.19496422
892841,0.22093852
892842,0.06036565
892843,0.103504844
892844,0.15167782
892845,0.19359203
892846,0.09679099
892847,0.14300364
892848,0.11838081
892849,0.38447276
892850,0.030877508
892851,0.04145978
892852,0.19806655
892853,0.28809452
892854,0.28366175
892855,0.08430468
892856,0.18814552
892857,0.14721146
892858,0.07319559
892859,0.077459574
892860,0.13396284
892861,0.47509366
892862,0.5417778
892863,0.21979891
892864,0.11705742
892865,0.11467665
892866,0.5938232
892867,0.027991515
892868,0.1807513
892869,0.12864642
892870,0.14281523
892871,0.075646564
892872,0.21812437
892873,0.21603069
892874,0.16845855
892875,0.17778592
892876,0.23966503
892877,0.14234339
892878,0.398785
892879,0.1561979
892880,0.10323809
892881,0.059828334
892882,0.12331231
892883,0.15726244
892884,0.24276638
